"","FID","admin_region","admin_district","municipality","year","month","hour","day_week","category","kind_accident","type_accident","accident_car","accident_passenger","accident_motor","accident_goodsroad","accident_other","LINREFX","LINREFY","XGCSWGS84","YGCSWGS84","road_surface_condition","day"
"18876",NA,2,13,226,2023,6,11,7,3,0,1,0,0,0,0,NA,551971.6837,5936314.2393,9.78486058200002,53.5731139740001,0,24
"18877",NA,1,3,106,2023,6,17,7,3,6,7,0,1,0,0,NA,564985.7053,5933963.0826,9.98087691000006,53.550532865,0,24
"18878",NA,1,3,106,2023,6,13,7,3,0,1,0,0,0,0,NA,565041.6311,5934982.4252,9.98193300100007,53.559687045,0,24
"18879",NA,1,16,137,2023,6,0,6,3,1,1,1,0,0,0,NA,565450.333,5929810.4682,9.98702047400008,53.5131544110001,1,23
"18880",NA,6,2,602,2023,6,21,6,3,4,6,1,0,0,0,NA,578430.4363,5927268.1861,10.1820885120001,53.488531509,0,23
"18881",NA,7,9,710,2023,8,17,6,3,3,2,1,0,0,0,NA,562881.4753,5923304.5224,9.94698368700006,53.45499597,0,18
"18882",NA,5,4,512,2023,6,9,6,3,5,3,1,0,0,0,NA,575552.7515,5937752.441,10.141257293,53.5831728250001,0,23
"18883",NA,5,18,526,2023,6,8,6,3,5,3,0,0,0,0,NA,578339.3597,5938481.3497,10.183523547,53.5893143930001,1,23
"18884",NA,5,6,514,2023,6,7,6,3,3,6,0,0,0,0,NA,574852.0352,5942103.0188,10.1317197000001,53.622370919,1,23
"18885",NA,5,3,510,2023,6,6,6,3,0,7,0,0,0,0,NA,571279.7171,5936299.3974,10.076392368,53.5707125760001,1,23
"18886",NA,4,13,432,2023,6,9,6,3,5,3,1,0,0,0,NA,567965.1419,5946667.4651,10.0286109100001,53.664330738,1,23
"18887",NA,4,10,426,2023,6,15,6,3,3,5,1,0,0,0,NA,569714.2578,5937826.4232,10.053097881,53.5846463570001,0,23
"18888",NA,4,10,427,2023,6,17,6,2,5,3,1,0,0,0,NA,569043.5897,5938401.8155,10.043096012,53.589906167,0,23
"18889",NA,3,8,320,2023,6,8,6,3,5,5,1,0,0,0,NA,559944.77,5940932.878,9.90614002500007,53.613773108,1,23
"18890",NA,2,5,215,2023,6,11,6,3,1,5,1,0,0,0,NA,561246.6951,5936480.0802,9.92494298100007,53.5736036220001,0,23
"18891",NA,4,2,403,2023,6,20,6,3,3,6,0,0,0,0,NA,565109.0239,5938611.9465,9.98370720200006,53.5922980390001,0,23
"18892",NA,2,4,213,2023,6,22,6,3,4,2,1,0,0,0,NA,561497.2553,5934536.0823,9.92834370100007,53.5561028380001,0,23
"18893",NA,3,2,312,2023,6,11,6,3,5,3,1,0,0,0,NA,565611.8196,5935067.7416,9.99055763800004,53.560382836,1,23
"18894",NA,1,16,137,2023,7,19,3,3,5,3,1,0,0,0,NA,565458.7738,5929929.4234,9.98717259300003,53.5142224480001,0,25
"18895",NA,3,3,314,2023,6,13,6,3,0,1,0,0,0,0,NA,566193.3426,5936952.717,9.99973505700007,53.5772504660001,1,23
"18896",NA,1,4,111,2023,6,23,6,3,5,3,1,0,0,0,NA,563685.9716,5934031.0137,9.96127597700007,53.5513026470001,0,23
"18897",NA,2,1,201,2023,6,17,6,3,3,6,1,0,0,0,NA,563301.1121,5933833.9517,9.95542790300004,53.549578126,0,23
"18898",NA,1,3,108,2023,6,7,6,3,6,4,0,1,0,0,NA,565276.4675,5934236.1176,9.98532189100007,53.5529506340001,1,23
"18899",NA,6,9,610,2023,6,8,5,3,0,7,1,0,0,0,NA,574469.5326,5926570.8128,10.1222379920001,53.4828396790001,1,22
"18900",NA,6,3,604,2023,6,14,5,2,0,1,0,0,0,0,NA,582278.2198,5925732.466,10.2396645810001,53.4741430770001,0,22
"18901",NA,5,5,513,2023,6,9,5,3,5,5,1,0,0,0,NA,573548.262,5938590.876,10.111182596,53.590992666,0,22
"18902",NA,3,8,320,2023,8,12,2,3,6,7,1,1,0,0,NA,560277.2092,5939768.8638,9.91093938100005,53.603273533,0,7
"18903",NA,5,18,526,2023,6,15,5,3,0,1,0,0,0,0,NA,576111.1394,5939710.8825,10.1501680270001,53.6006920500001,0,22
"18904",NA,4,9,424,2023,6,17,5,3,3,2,1,0,0,0,NA,570151.2639,5936910.0487,10.059492058,53.5763526100001,0,22
"18905",NA,5,1,504,2023,6,15,5,3,4,6,0,0,0,0,NA,570015.0004,5936858.0893,10.0574228080001,53.575903855,0,22
"18906",NA,5,10,518,2023,6,6,5,3,5,3,1,0,0,0,NA,572798.1668,5945603.4393,10.1014920640001,53.6541180470001,0,22
"18907",NA,4,8,421,2023,6,13,5,3,0,7,0,0,0,0,NA,568815.1967,5937216.9971,10.0393848310001,53.5792881570001,0,22
"18908",NA,3,5,317,2023,6,8,5,3,5,7,1,0,0,0,NA,564030.2535,5938255.7109,9.96733792300006,53.589229329,0,22
"18909",NA,3,5,317,2023,6,12,5,3,1,5,1,0,0,0,NA,563327.7474,5939661.5029,9.95701193200006,53.601948887,0,22
"18910",NA,3,5,317,2023,6,14,5,3,3,6,0,0,0,0,NA,563992.6485,5938066.8936,9.96673116200003,53.58753697,0,22
"18911",NA,2,1,205,2023,6,8,5,3,4,2,1,0,0,0,NA,562972.2325,5934513.0405,9.95060153500003,53.555720884,0,22
"18912",NA,3,2,312,2023,6,12,5,2,3,6,0,0,0,0,NA,566011.7086,5935109.2472,9.99660262800006,53.5607057130001,0,22
"18913",NA,1,4,112,2023,6,22,5,3,0,1,0,0,0,0,NA,564173.964,5933425.602,9.96851634100005,53.5458022020001,1,22
"18914",NA,1,5,114,2023,6,8,5,3,3,2,1,0,0,0,NA,566931.6815,5934040.2809,10.0102605390001,53.550982198,0,22
"18915",NA,6,11,612,2023,6,19,4,3,0,7,0,0,0,0,NA,571042.732,5928532.8078,10.071051284,53.5009460430001,0,21
"18916",NA,5,6,514,2023,6,19,4,3,3,6,0,0,0,0,NA,574625.2274,5941964.4124,10.1282580060001,53.6211576690001,0,21
"18917",NA,5,5,513,2023,6,7,4,3,0,7,0,0,0,0,NA,573433.1779,5938660.6691,10.109460671,53.591636018,1,21
"18918",NA,5,10,518,2023,6,16,4,3,3,2,1,0,0,0,NA,573042.9405,5945248.7896,10.1051115650001,53.650896769,0,21
"18919",NA,5,14,522,2023,6,17,4,3,5,2,0,0,0,0,NA,573088.3673,5951672.9683,10.1073120720001,53.7086227350001,0,21
"18920",NA,4,12,431,2023,6,16,4,3,0,7,0,0,0,0,NA,567867.3489,5942873.4827,10.026302838,53.6302469030001,0,21
"18921",NA,4,5,409,2023,6,13,4,3,5,3,1,0,0,0,NA,567139.3609,5939259.1589,10.014516923,53.5978585240001,0,21
"18922",NA,2,9,221,2023,6,8,4,3,5,5,0,0,0,0,NA,556943.3662,5937889.6184,9.86021994200007,53.5867566640001,0,21
"18923",NA,2,11,223,2023,6,7,4,3,0,7,0,0,0,0,NA,553384.5935,5934502.0801,9.80588595900002,53.5566849840001,1,21
"18924",NA,4,4,407,2023,6,17,6,3,2,4,0,1,0,0,NA,567915.3943,5941616.2419,10.026754963,53.6189418010001,0,23
"18925",NA,2,9,221,2023,6,20,4,3,1,5,1,0,0,0,NA,556312.1817,5936641.4925,9.85046085900007,53.575607227,0,21
"18926",NA,1,5,114,2023,6,19,5,3,5,3,0,0,0,0,NA,566825.246,5934218.191,10.0086923110001,53.552594669,0,22
"18927",NA,2,7,219,2023,6,7,4,3,5,3,1,0,0,0,NA,559677.243,5933815.737,9.90073563500005,53.5498388140001,0,21
"18928",NA,4,2,404,2023,6,10,4,3,3,6,1,0,0,0,NA,565438.8772,5937887.6549,9.98853808100006,53.585747617,0,21
"18929",NA,3,3,313,2023,6,16,4,3,3,7,0,0,0,0,NA,564579.2624,5936989.605,9.97536875000003,53.5777831940001,0,21
"18930",NA,1,4,111,2023,6,15,4,3,6,7,0,1,0,0,NA,563784.4848,5934167.7102,9.96279059300002,53.552519224,0,21
"18931",NA,1,1,101,2023,6,15,4,3,5,3,1,0,0,0,NA,566292.845,5934574.965,10.0007330060001,53.5558685720001,0,21
"18932",NA,1,3,106,2023,6,8,4,3,6,4,0,1,0,0,NA,564915.0676,5934357.5409,9.97989279800004,53.554086709,0,21
"18933",NA,1,3,105,2023,6,8,4,3,0,7,0,0,0,0,NA,564862.928,5933565.378,9.97894154700003,53.546973763,0,21
"18934",NA,7,9,710,2023,6,7,3,3,1,5,1,0,0,0,NA,563755.734,5923413.8542,9.96017001700005,53.455873518,0,20
"18935",NA,1,16,137,2023,6,6,3,3,0,1,0,0,0,0,NA,565501.1743,5927569.092,9.98731885800004,53.4930040900001,0,20
"18936",NA,1,13,131,2023,6,16,3,3,3,2,1,0,0,0,NA,571756.047,5932318.0495,10.0826702050001,53.5348673340001,0,20
"18937",NA,1,11,129,2023,6,12,3,3,4,6,0,0,0,0,NA,572870.7681,5933992.0442,10.099875909,53.549758002,0,20
"18938",NA,1,6,117,2023,6,10,3,3,3,2,1,0,0,0,NA,567624.9647,5934001.7711,10.0207147470001,53.5505472660001,0,20
"18939",NA,5,6,514,2023,6,18,3,2,5,5,1,0,0,0,NA,573955.5696,5939600.6224,10.117574475,53.6000097740001,0,20
"18940",NA,5,5,513,2023,6,7,3,3,3,6,0,0,0,0,NA,574457.75,5938089.007,10.124800656,53.586354091,0,20
"18941",NA,5,7,515,2023,6,17,3,3,2,6,0,0,0,0,NA,570629.8227,5940514.2292,10.0675345330001,53.6086790590001,0,20
"18942",NA,5,7,515,2023,6,18,3,3,5,5,1,0,0,0,NA,570808.5867,5939972.7121,10.0701129020001,53.6037883480001,0,20
"18943",NA,5,7,515,2023,6,7,3,3,6,4,0,1,0,0,NA,571472.199,5940771.1229,10.0803230880001,53.610873505,0,20
"18944",NA,2,8,220,2023,6,17,3,2,5,3,1,0,0,0,NA,558451.5065,5939501.0853,9.88330189300007,53.60107371,0,20
"18945",NA,5,1,504,2023,8,19,3,3,5,5,1,0,0,0,NA,569980.0132,5936057.6072,10.0567151120001,53.5687145650001,1,1
"18946",NA,2,1,206,2023,6,17,3,3,5,3,1,0,0,0,NA,563480.8844,5934653.3617,9.95830724700005,53.556920732,0,20
"18947",NA,1,5,113,2023,6,9,3,3,0,7,0,0,0,0,NA,567088.3881,5934887.4869,10.012807272,53.5585761930001,0,20
"18948",NA,7,1,701,2023,6,13,2,3,5,3,1,0,0,0,NA,564833.2257,5923940.6562,9.97650325200004,53.4604766210001,0,19
"18949",NA,1,16,136,2023,6,8,2,3,3,6,0,0,0,0,NA,567329.642,5927485.0134,10.014857176,53.492017644,0,19
"18950",NA,6,2,602,2023,6,14,2,3,5,5,1,0,0,0,NA,578310.5356,5927964.2236,10.1804555200001,53.4948044990001,0,19
"18951",NA,5,7,515,2023,6,16,2,3,0,7,0,0,0,0,NA,571363.46,5940900.5439,10.078709433,53.6120514230001,0,19
"18952",NA,4,5,410,2023,6,18,2,3,0,1,0,0,0,0,NA,566470.2698,5938210.3842,10.0041847360001,53.5885183090001,0,19
"18953",NA,4,10,427,2023,6,17,2,3,0,7,1,0,0,0,NA,569163.4949,5938573.9362,10.044945349,53.5914372190001,0,19
"18954",NA,2,8,220,2023,6,7,2,3,3,2,0,0,0,0,NA,558566.9714,5938981.3005,9.88494889300006,53.59638928,1,19
"18955",NA,2,3,210,2023,6,18,2,3,5,3,0,0,0,0,NA,562377.9015,5934898.014,9.94170794200005,53.5592517430001,0,19
"18956",NA,3,3,314,2023,6,8,2,3,3,2,0,0,0,0,NA,565479.0684,5937401.0869,9.98904302400007,53.5813697130001,0,19
"18957",NA,1,5,114,2023,6,9,2,3,5,3,0,0,0,0,NA,566668.7554,5934129.3954,10.0063116330001,53.5518165410001,0,19
"18958",NA,6,6,607,2023,6,16,1,3,6,4,0,1,0,0,NA,577744.1908,5917438.2883,10.169319349,53.4002932450001,0,18
"18959",NA,1,12,130,2023,6,17,1,3,6,6,0,1,0,0,NA,576222.9914,5931781.8845,10.149923362,53.529419804,0,18
"18960",NA,1,11,128,2023,6,18,1,3,0,1,0,0,0,0,NA,571800.0329,5933182.4386,10.0835320910001,53.5426295930001,0,18
"18961",NA,1,6,117,2023,6,23,1,3,3,2,1,0,0,0,NA,567625.6489,5934000.4032,10.0207247760001,53.5505348840001,0,18
"18962",NA,4,6,415,2023,6,16,4,3,5,3,0,0,0,0,NA,567918.511,5935826.036,10.02554114,53.566904304,0,28
"18963",NA,4,4,407,2023,6,5,1,3,0,1,0,0,0,0,NA,567517.5515,5941085.8456,10.020626383,53.614226532,0,18
"18964",NA,2,9,221,2023,6,12,1,3,1,5,1,0,0,0,NA,556248.045,5935600.496,9.84930484600005,53.566258073,0,18
"18965",NA,4,4,407,2023,8,13,4,3,0,1,0,0,0,0,NA,566956.974,5940502.83,10.012028588,53.609058867,0,9
"18966",NA,5,18,526,2023,6,10,7,3,2,6,0,0,0,0,NA,576161.7124,5939694.851,10.1509281850001,53.600540633,0,17
"18967",NA,5,4,512,2023,6,10,7,3,0,7,0,0,0,0,NA,574250.3827,5936377.7261,10.121261653,53.5710045060001,0,17
"18968",NA,5,11,519,2023,6,10,7,3,6,7,0,0,0,0,NA,572046.7716,5946536.7808,10.090341612,53.662609839,0,17
"18969",NA,2,9,221,2023,6,18,7,3,5,3,1,0,0,0,NA,556772.2549,5937370.9702,9.85754099000007,53.5821138490001,0,17
"18970",NA,1,1,101,2023,6,20,7,3,3,6,0,0,0,0,NA,566072.0106,5934295.9322,9.99734094800004,53.553388683,0,17
"18971",NA,7,14,715,2023,7,16,2,3,5,3,1,0,0,0,NA,557053.0664,5925659.129,9.85964775900004,53.4768218890001,1,3
"18972",NA,7,10,711,2023,6,21,7,3,0,1,0,0,0,0,NA,563117.1286,5925465.9044,9.95096610700006,53.4743931830001,1,17
"18973",NA,3,7,319,2023,6,9,6,3,5,5,1,0,0,0,NA,560626.401,5943397.481,9.91692230100006,53.6358448670001,1,23
"18974",NA,6,1,601,2023,6,8,6,3,3,2,1,0,0,0,NA,580193.4601,5929007.3831,10.209098646,53.5038953930001,1,16
"18975",NA,1,11,129,2023,6,17,6,3,0,7,0,0,0,0,NA,571986.7633,5934545.8015,10.0866633260001,53.554856548,0,16
"18976",NA,5,9,517,2023,6,16,6,3,3,6,0,0,0,0,NA,571632.1619,5944072.4379,10.083500228,53.640520161,0,16
"18977",NA,5,11,519,2023,6,9,6,3,0,1,0,0,0,0,NA,571708.6666,5946072.7046,10.0851186730001,53.6584857460001,0,16
"18978",NA,3,8,320,2023,6,13,6,3,5,3,1,0,0,0,NA,559867.7696,5940382.4554,9.90487045300006,53.608835056,1,16
"18979",NA,2,7,219,2023,6,15,6,2,0,1,0,0,0,0,NA,557277.8475,5933553.7368,9.86447710600004,53.5477513020001,0,16
"18980",NA,3,4,315,2023,6,14,6,3,5,3,1,0,0,0,NA,564188.7411,5936856.9644,9.96944419400006,53.5766390530001,1,16
"18981",NA,2,1,205,2023,6,7,6,3,0,7,0,0,0,0,NA,563350.423,5934094.4573,9.95622483900007,53.551913432,0,16
"18982",NA,1,6,115,2023,6,16,6,3,6,4,0,1,0,0,NA,566844.105,5934001.6015,10.0089306240001,53.550645735,0,16
"18983",NA,7,14,715,2023,6,14,5,3,0,1,0,0,0,0,NA,556905.7269,5925642.0598,9.85742489900002,53.476684424,1,15
"18984",NA,7,14,715,2023,6,15,5,3,6,7,0,1,0,0,NA,556720.4791,5924748.599,9.85447270400005,53.468674246,0,15
"18985",NA,1,16,137,2023,6,15,5,3,5,3,0,0,1,0,NA,566372.4685,5930097.2631,10.0009851250001,53.5156163130001,0,15
"18986",NA,1,14,133,2023,6,5,5,3,6,4,0,1,0,0,NA,568826.4961,5932253.538,10.0384624870001,53.5346795390001,0,15
"18987",NA,5,8,516,2023,6,15,5,3,0,7,0,0,0,0,NA,569642.8609,5940747.5501,10.052672038,53.6109080300001,0,15
"18988",NA,1,15,134,2023,6,10,1,2,0,1,0,0,0,0,NA,568449.8334,5931191.07,10.032548068,53.525180176,0,25
"18989",NA,5,10,518,2023,6,18,5,3,0,7,0,0,0,0,NA,573309.463,5945848.593,10.1092846190001,53.6562497740001,0,15
"18990",NA,2,8,220,2023,6,16,5,3,0,1,0,0,0,0,NA,558297.6294,5938624.6475,9.88081298200007,53.593213899,1,15
"18991",NA,3,1,303,2023,6,8,5,3,0,7,0,0,0,0,NA,562468.0719,5936796.2372,9.94344865700003,53.5763010160001,0,15
"18992",NA,3,1,302,2023,6,14,5,3,0,3,1,0,0,0,NA,563000.7505,5937349.0598,9.95160400800006,53.5812056990001,0,15
"18993",NA,3,2,312,2023,6,19,5,3,5,3,1,0,0,0,NA,565857.5476,5934864.949,9.99422410500006,53.5585295170001,0,15
"18994",NA,2,2,207,2023,6,6,5,3,6,4,0,1,0,0,NA,563906.6809,5935319.0107,9.96487019800003,53.5628514570001,0,15
"18995",NA,1,1,101,2023,6,8,5,2,6,4,0,1,0,0,NA,566533.7295,5933556.3683,10.004151945,53.546683751,0,15
"18996",NA,1,5,114,2023,6,17,5,3,5,3,0,0,0,0,NA,567300.7511,5934248.1582,10.015875029,53.5528032500001,0,15
"18997",NA,1,17,138,2023,6,14,5,3,5,3,1,0,0,0,NA,567083.0969,5930909.4169,10.0118744370001,53.5228251350001,0,15
"18998",NA,1,13,131,2023,7,17,5,3,4,6,0,0,0,1,NA,571987.2898,5930623.6024,10.085768994,53.5196076770001,0,6
"18999",NA,1,16,137,2023,6,16,4,3,0,7,1,0,0,0,NA,566369.3673,5930088.5215,10.0009365110001,53.515538141,1,14
"19000",NA,1,16,137,2023,6,16,4,3,0,7,1,0,0,0,NA,566369.3673,5930088.5215,10.0009365110001,53.515538141,1,14
"19001",NA,1,16,137,2023,6,16,4,3,0,7,1,0,0,0,NA,566373.0813,5930093.1041,10.000993484,53.515578858,1,14
"19002",NA,1,16,137,2023,6,16,4,3,0,7,1,0,0,0,NA,566373.0813,5930093.1041,10.000993484,53.515578858,1,14
"19003",NA,6,2,602,2023,6,19,4,3,1,5,1,0,0,0,NA,579108.04,5927366.19,10.192323511,53.489310818,0,14
"19004",NA,6,1,601,2023,6,16,4,3,3,5,1,0,0,0,NA,580226.4837,5929866.1931,10.2098162140001,53.5116081850001,0,14
"19005",NA,6,2,602,2023,6,10,4,3,5,3,0,0,0,0,NA,579091.4035,5926054.1795,10.19174229,53.4775226080001,0,14
"19006",NA,5,18,526,2023,6,7,4,3,4,2,1,0,0,0,NA,576743.873,5941073.5862,10.1600631490001,53.6128459440001,0,14
"19007",NA,5,18,526,2023,6,15,4,3,5,3,1,0,0,0,NA,576293.541,5938197.161,10.152553503,53.5870621540001,0,14
"19008",NA,5,6,514,2023,6,7,4,3,0,7,0,0,0,0,NA,574862.8655,5942756.7848,10.132040644,53.628244588,0,14
"19009",NA,5,11,519,2023,6,9,4,3,0,7,0,1,0,0,NA,572309.7865,5945842.796,10.0941596860001,53.6563368390001,0,14
"19010",NA,5,17,525,2023,6,14,4,3,2,6,0,0,0,0,NA,576703.8297,5946796.4151,10.160869308,53.664280686,0,14
"19011",NA,4,12,431,2023,6,7,4,3,0,7,1,0,0,0,NA,567087.0472,5942938.9157,10.014519121,53.6309355270001,0,14
"19012",NA,4,8,418,2023,6,18,4,3,6,4,0,1,0,0,NA,567494.9033,5937316.3646,10.019468107,53.58035275,0,14
"19013",NA,4,10,426,2023,6,15,4,3,6,4,0,1,0,0,NA,569753.6988,5938416.4246,10.0538254740001,53.589943465,0,14
"19014",NA,2,11,223,2023,6,13,4,3,1,7,1,0,0,0,NA,553796.4225,5935185.7661,9.81221988100003,53.5627876880001,0,14
"19015",NA,2,5,216,2023,6,10,4,3,0,1,0,0,0,0,NA,560081.9284,5935366.8008,9.90714105300003,53.5637327840001,0,14
"19016",NA,2,5,217,2023,6,9,4,2,4,2,0,0,0,0,NA,558813.2569,5936819.4938,9.88826227100003,53.5769325540001,0,14
"19017",NA,2,5,217,2023,6,12,4,3,3,6,0,0,0,0,NA,558503.8433,5936292.9677,9.88349112000003,53.5722350080001,0,14
"19018",NA,2,4,213,2023,6,8,4,3,5,3,1,0,0,0,NA,561491.5116,5934314.0569,9.92821333200004,53.5541080780001,0,14
"19019",NA,2,3,210,2023,6,12,4,3,2,6,1,0,0,0,NA,561896.4428,5934493.1179,9.93436032700004,53.5556697820001,0,14
"19020",NA,1,3,108,2023,6,12,4,3,7,7,0,0,0,0,NA,565600.5248,5934424.6672,9.99025217100007,53.5546047830001,0,14
"19021",NA,1,5,114,2023,6,8,4,3,5,7,1,0,0,0,NA,566420.2715,5934681.0126,10.002678802,53.5568055360001,0,14
"19022",NA,1,12,130,2023,6,7,3,3,6,6,0,1,0,0,NA,572349.6891,5933050.4053,10.091794753,53.5413675820001,0,13
"19023",NA,5,6,514,2023,6,14,3,3,3,2,1,0,0,0,NA,573925.5129,5940396.0354,10.117309027,53.6071622360001,0,13
"19024",NA,5,7,515,2023,6,18,3,2,3,3,1,0,0,0,NA,570454.8827,5939271.043,10.064609895,53.5975301450001,0,13
"19025",NA,1,1,101,2023,6,9,6,3,7,1,0,0,0,0,NA,566670.8027,5933735.7891,10.006258605,53.548278859,0,16
"19026",NA,5,12,520,2023,6,15,3,3,5,3,1,0,0,0,NA,569554.2609,5944538.6766,10.0521803290001,53.644990513,0,13
"19027",NA,5,11,519,2023,6,9,3,3,6,6,0,1,0,0,NA,571164.6629,5946793.9237,10.077053488,53.6650415330001,0,13
"19028",NA,1,5,113,2023,6,17,7,3,0,1,0,0,0,0,NA,567217.5956,5934816.0997,10.0147421780001,53.5579180940001,1,17
"19029",NA,4,10,426,2023,6,18,3,3,3,5,1,0,0,0,NA,569777.9652,5937877.2619,10.054071429,53.585094772,0,13
"19030",NA,4,10,426,2023,6,18,3,3,3,5,1,0,0,0,NA,569777.9652,5937877.2619,10.054071429,53.585094772,0,13
"19031",NA,4,8,421,2023,6,18,3,2,3,2,0,0,0,0,NA,569265.9212,5937658.9153,10.0462894080001,53.5832003670001,0,13
"19032",NA,4,8,421,2023,6,18,3,2,3,2,0,0,0,0,NA,569265.9212,5937658.9153,10.0462894080001,53.5832003670001,0,13
"19033",NA,2,12,225,2023,6,16,3,3,4,6,0,0,0,0,NA,554956.3518,5937072.8474,9.83006262000004,53.579627875,0,13
"19034",NA,2,8,220,2023,6,19,3,3,5,5,0,0,0,0,NA,557554.9746,5938518.3897,9.86957410600007,53.5923409700001,0,13
"19035",NA,3,6,318,2023,6,21,3,3,2,2,0,0,0,0,NA,563584.6245,5943389.7709,9.96165455000005,53.635424571,0,13
"19036",NA,3,7,319,2023,6,13,3,3,5,3,1,0,0,0,NA,560225.5952,5943455.7739,9.91087258800007,53.6364150360001,0,13
"19037",NA,3,1,306,2023,6,16,3,2,0,7,0,0,0,0,NA,563298.8431,5936690.6849,9.95597239900007,53.5752527920001,0,13
"19038",NA,2,1,206,2023,6,23,3,3,3,6,1,0,0,0,NA,563054.03,5934958.5078,9.95192599900003,53.5597146330001,0,13
"19039",NA,3,3,314,2023,6,9,3,3,5,3,1,0,0,0,NA,565404.6964,5937466.8255,9.98793361600002,53.5819698000001,0,13
"19040",NA,3,3,314,2023,6,7,3,3,5,3,1,0,0,0,NA,565488.1231,5937466.9885,9.98919359900003,53.581960854,0,13
"19041",NA,7,8,709,2023,6,9,2,2,0,1,0,0,0,0,NA,564264.0646,5921560.6793,9.96744581600007,53.439156407,0,12
"19042",NA,1,13,131,2023,6,8,2,2,0,7,1,0,0,0,NA,572577.2559,5931835.8156,10.094946491,53.5304206980001,0,12
"19043",NA,5,6,514,2023,6,7,2,3,4,2,0,0,0,0,NA,574093.8967,5940316.9739,10.119834645,53.606427943,0,12
"19044",NA,1,5,114,2023,7,11,7,3,6,7,0,1,0,0,NA,566785.11,5934156.443,10.008073392,53.5520448350001,0,29
"19045",NA,5,11,519,2023,6,19,2,3,0,7,0,0,0,0,NA,569905.8631,5947475.655,10.0581590740001,53.6713379870001,0,12
"19046",NA,1,4,112,2023,11,17,4,3,6,4,0,1,0,0,NA,563808.647,5933498.119,9.96301861400002,53.546498453,0,22
"19047",NA,1,11,128,2023,11,12,3,3,4,2,1,0,0,0,NA,572298.2456,5933367.9521,10.0910919880001,53.544228451,0,21
"19048",NA,4,8,423,2023,11,8,3,3,3,2,1,0,0,0,NA,569294.858,5937648.981,10.0467242240001,53.5831072650001,1,21
"19049",NA,3,5,317,2023,11,13,3,3,0,7,0,0,0,0,NA,563096.8523,5937995.9082,9.95318616600002,53.5870075660001,1,21
"19050",NA,1,4,112,2023,11,8,3,3,0,4,0,1,0,0,NA,563954.2699,5933682.246,9.96525370800003,53.5481355470001,1,21
"19051",NA,6,1,601,2023,11,11,2,3,0,1,0,0,0,0,NA,578915.1406,5928915.6989,10.1898066000001,53.503264813,1,20
"19052",NA,5,2,506,2023,11,8,2,3,5,3,0,0,0,0,NA,571527.7072,5937298.4953,10.080365418,53.5796576770001,0,20
"19053",NA,4,10,429,2023,11,9,2,3,0,6,1,0,0,0,NA,569090.86,5940041.445,10.044173351,53.6046353420001,1,20
"19054",NA,2,11,223,2023,11,15,2,3,1,7,1,0,0,0,NA,554330.3346,5935143.256,9.82027260600006,53.5623506200001,1,20
"19055",NA,3,1,303,2023,11,16,2,3,1,5,1,0,0,0,NA,562774.7537,5936903.6239,9.94810133800007,53.577229523,1,20
"19056",NA,3,1,306,2023,11,8,2,3,0,1,0,0,0,0,NA,562987.4586,5936686.1662,9.95126950900004,53.5752496630001,1,20
"19057",NA,3,3,314,2023,11,20,2,3,1,5,1,0,0,0,NA,564830.6462,5937191.2913,9.97920679000003,53.579564787,1,20
"19058",NA,1,5,114,2023,11,19,2,3,6,7,0,1,0,0,NA,566564.6587,5934306.9698,10.0047784500001,53.553425647,1,20
"19059",NA,5,18,526,2023,11,10,1,3,5,3,1,0,0,0,NA,577048.557,5943267.31,10.1652106290001,53.6325153980001,1,19
"19060",NA,3,3,314,2023,11,13,1,3,5,3,1,0,0,0,NA,565793.4234,5937605.4863,9.99383357700003,53.5831673480001,1,19
"19061",NA,5,18,526,2023,11,11,7,3,3,2,1,0,0,0,NA,575850.5128,5940015.1385,10.1463044220001,53.603464097,0,18
"19062",NA,1,5,114,2023,11,11,7,1,3,2,0,0,0,0,NA,566932.3693,5934037.8157,10.0102703910001,53.5509599550001,0,18
"19063",NA,2,13,226,2023,11,15,6,3,0,7,0,0,0,0,NA,553116.0118,5938259.3979,9.80247109500004,53.5904817960001,0,17
"19064",NA,2,10,222,2023,11,9,6,3,3,2,1,0,0,0,NA,557258.0525,5933576.2419,9.86418250400004,53.547955727,0,17
"19065",NA,5,7,515,2023,11,9,5,3,0,7,0,0,0,0,NA,572065.6758,5940396.1872,10.089205169,53.6074227020001,1,16
"19066",NA,4,6,415,2023,11,15,5,3,3,2,0,0,0,0,NA,567918.511,5935826.036,10.02554114,53.566904304,0,16
"19067",NA,3,9,321,2023,11,19,5,3,4,2,1,0,0,0,NA,561795.855,5938613.2039,9.93365755700006,53.5927103550001,0,16
"19068",NA,2,10,222,2023,11,11,5,3,0,7,0,0,0,0,NA,556346.2449,5934059.1612,9.85050950600004,53.552394651,1,16
"19069",NA,2,4,212,2023,11,14,5,3,4,2,1,0,0,0,NA,560457.6685,5934303.2703,9.91260759500005,53.5541312130001,1,16
"19070",NA,1,4,111,2023,11,13,5,3,4,2,1,0,0,0,NA,564011.1265,5934006.2797,9.96617803600003,53.551040813,0,16
"19071",NA,1,4,112,2023,11,10,5,3,6,4,0,1,0,0,NA,563748.751,5933826.296,9.96218168500008,53.5494551630001,0,16
"19072",NA,1,1,101,2023,11,2,5,3,0,1,0,0,0,0,NA,565983.4875,5933987.596,9.99593986100007,53.5506287270001,1,16
