_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7618708;23;23.6;2025-03-17;2025-03-23;2.4;LINESTRING (567057.091948 5938649.947515,567048.042964 5938657.830191,566977.767770 5938735.053622);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618709;19;20.7;2025-03-17;2025-03-23;2.1;LINESTRING (566637.383249 5938566.437364,566639.748748 5938572.368133,566644.208688 5938584.670922);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618710;12;22.0;2025-03-17;2025-03-23;1.5;LINESTRING (559893.948762 5934123.594402,559888.010331 5934126.857005,559879.537546 5934131.422644);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618711;28;20.0;2025-03-17;2025-03-23;2.8;LINESTRING (566306.589599 5935849.906728,566307.887479 5935837.685342,566308.119001 5935835.351940);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618712;21;20.6;2025-03-17;2025-03-23;2.3;LINESTRING (568283.429586 5936410.212122,568220.880834 5936347.996641,568205.824581 5936335.761607);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618713;9;20.3;2025-03-17;2025-03-23;1.2;LINESTRING (564071.515272 5937636.357454,564057.363268 5937620.476213,564054.420914 5937612.869959);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618714;38;20.2;2025-03-17;2025-03-23;3.4;LINESTRING (566286.510593 5935954.217688,566298.348181 5935894.298618);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618715;12;21.9;2025-03-17;2025-03-23;1.5;LINESTRING (570858.854338 5940177.503250,570860.406328 5940184.314230,570862.083944 5940191.572192);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618716;14;16.9;2025-03-17;2025-03-23;1.7;LINESTRING (563519.218974 5934644.227067,563506.994679 5934646.732919);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618717;9;20.3;2025-03-17;2025-03-23;1.2;LINESTRING (563793.438950 5934663.949780,563792.552145 5934656.037765,563789.343892 5934648.316896);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618718;10;19.6;2025-03-17;2025-03-23;1.3;LINESTRING (564975.808269 5936403.415782,564999.165821 5936404.961686,565003.400608 5936405.242605);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618719;13;24.4;2025-03-17;2025-03-23;1.6;LINESTRING (568602.369755 5935883.969662,568455.065725 5935755.537020);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618720;42;16.5;2025-03-17;2025-03-23;3.7;LINESTRING (566364.962379 5937354.202230,566398.129841 5937349.996013);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618721;43;21.4;2025-03-17;2025-03-23;3.7;LINESTRING (566969.561927 5935089.511475,566990.148299 5935095.367278,567002.229813 5935098.320616);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618722;9;19.8;2025-03-17;2025-03-23;1.2;LINESTRING (567637.455257 5939701.072225,567637.687172 5939675.705820);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618723;18;21.9;2025-03-17;2025-03-23;2.0;LINESTRING (562716.753056 5936737.004604,562715.701071 5936736.434271,562714.316547 5936735.970782,562712.393451 5936736.167735,562710.727803 5936736.924453,562705.037672 5936741.522013,562701.345733 5936745.256013);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618724;11;19.7;2025-03-17;2025-03-23;1.4;LINESTRING (564343.692598 5935900.603767,564347.558797 5935903.660768,564355.416036 5935910.332828);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618725;19;20.8;2025-03-17;2025-03-23;2.1;LINESTRING (570858.854338 5940177.503250,570850.023080 5940139.871519);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618726;11;17.7;2025-03-17;2025-03-23;1.4;LINESTRING (563802.852456 5936484.979587,563831.070792 5936474.791050,563841.722494 5936470.707075);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618727;10;20.6;2025-03-17;2025-03-23;1.3;LINESTRING (567319.534151 5946456.464955,567316.399296 5946444.625240,567302.047810 5946394.569931);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618728;13;20.4;2025-03-17;2025-03-23;1.6;LINESTRING (562934.617080 5935477.352524,562949.278738 5935515.379200);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618729;16;24.4;2025-03-17;2025-03-23;1.9;LINESTRING (565845.960030 5924640.748876,565836.126725 5924626.926222,565832.023579 5924621.194524);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618730;16;19.4;2025-03-17;2025-03-23;1.9;LINESTRING (562342.998380 5935373.693901,562337.963377 5935373.738619,562299.524601 5935375.122274);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618731;9;16.1;2025-03-17;2025-03-23;1.2;LINESTRING (561974.492407 5934077.694290,562004.913782 5934077.092550);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618732;26;14.3;2025-03-17;2025-03-23;2.6;LINESTRING (567356.390126 5935506.829087,567345.097168 5935499.769087);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618733;9;19.7;2025-03-17;2025-03-23;1.2;LINESTRING (566667.022668 5937907.915667,566693.484998 5937900.056115);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618734;22;18.3;2025-03-17;2025-03-23;2.3;LINESTRING (567095.255714 5937187.399338,567102.687516 5937172.372402);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618735;11;23.2;2025-03-17;2025-03-23;1.4;LINESTRING (567190.901899 5937306.374242,567197.973815 5937316.600638,567205.329548 5937325.495850);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618736;12;21.6;2025-03-17;2025-03-23;1.5;LINESTRING (566919.602212 5937526.056122,566912.464748 5937539.084648);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618737;13;22.0;2025-03-17;2025-03-23;1.6;LINESTRING (566889.704900 5937579.820215,566900.778189 5937560.060051);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618738;10;14.6;2025-03-17;2025-03-23;1.3;LINESTRING (567641.689492 5939585.967797,567641.452371 5939597.870362,567640.858040 5939639.254548);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618739;10;14.5;2025-03-17;2025-03-23;1.3;LINESTRING (565463.207220 5935142.359198,565462.894420 5935145.804191,565463.024877 5935160.270953);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618740;10;22.8;2025-03-17;2025-03-23;1.3;LINESTRING (563789.776563 5936859.109177,563779.399740 5936828.258722,563743.651679 5936739.205665);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618741;11;18.2;2025-03-17;2025-03-23;1.4;LINESTRING (565481.544606 5939247.446602,565478.680774 5939243.957436,565475.701594 5939239.242702,565473.377991 5939234.982161,565472.739417 5939233.304242);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618742;21;19.4;2025-03-17;2025-03-23;2.3;LINESTRING (565522.808762 5939278.730812,565499.686800 5939261.273724);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618743;29;18.6;2025-03-17;2025-03-23;2.8;LINESTRING (565592.256835 5939329.879959,565625.259451 5939350.701985);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618744;14;18.1;2025-03-17;2025-03-23;1.7;LINESTRING (565443.602665 5939162.799536,565431.451479 5939146.496656);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618745;9;15.8;2025-03-17;2025-03-23;1.2;LINESTRING (561326.718954 5933997.241152,561326.442647 5933993.009429,561323.627748 5933949.578860,561323.239174 5933943.787946);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618746;10;15.0;2025-03-17;2025-03-23;1.3;LINESTRING (580262.157245 5927408.246495,580297.417881 5927367.895602);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618747;10;12.0;2025-03-17;2025-03-23;1.3;LINESTRING (580337.091741 5927321.722311,580315.964867 5927346.511784,580297.417881 5927367.895602);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618748;11;22.7;2025-03-17;2025-03-23;1.4;LINESTRING (566169.770903 5926420.538085,566170.410803 5926398.516036);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618749;18;22.2;2025-03-17;2025-03-23;2.0;LINESTRING (564231.366992 5932078.573163,564234.285070 5932049.238188);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618750;9;20.0;2025-03-17;2025-03-23;1.2;LINESTRING (570878.659668 5941723.379373,570888.096330 5941716.177480,570902.941632 5941710.058535,570933.094272 5941711.069218);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618751;15;8.4;2025-03-17;2025-03-23;1.8;LINESTRING (562182.341608 5934812.343953,562184.474687 5934816.377689,562188.656996 5934825.779266,562203.228311 5934866.250109);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618752;15;18.3;2025-03-17;2025-03-23;1.8;LINESTRING (562232.957481 5934947.867293,562225.276166 5934927.515325);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618753;13;17.3;2025-03-17;2025-03-23;1.6;LINESTRING (562217.527079 5934907.273745,562225.276166 5934927.515325);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618754;13;18.7;2025-03-17;2025-03-23;1.6;LINESTRING (562247.972400 5934984.783597,562253.205558 5934999.873737);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618755;9;25.1;2025-03-17;2025-03-23;1.2;LINESTRING (567771.794350 5935659.322751,567693.653423 5935653.082062,567662.224173 5935650.628177);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618756;9;23.0;2025-03-17;2025-03-23;1.2;LINESTRING (561682.128494 5933476.249541,561672.148362 5933474.227579,561594.610053 5933459.306634);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618757;20;20.8;2025-03-17;2025-03-23;2.2;LINESTRING (566124.052513 5934350.884480,566057.709700 5934281.190905,566030.084468 5934252.430624);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618758;15;18.5;2025-03-17;2025-03-23;1.8;LINESTRING (566053.880812 5934294.378311,566024.108417 5934262.806280,566021.495910 5934260.099267);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618759;12;15.4;2025-03-17;2025-03-23;1.5;LINESTRING (565857.888882 5934166.015945,565870.910279 5934154.069403);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618760;23;19.5;2025-03-17;2025-03-23;2.4;LINESTRING (565836.057143 5934187.297435,565839.621051 5934183.564023,565850.639389 5934172.702166);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618761;19;23.4;2025-03-17;2025-03-23;2.1;LINESTRING (571067.850970 5937267.651757,571045.382313 5937268.982129);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618762;21;24.8;2025-03-17;2025-03-23;2.3;LINESTRING (567391.340456 5938579.720375,567415.456103 5938578.396315);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618763;21;25.6;2025-03-17;2025-03-23;2.3;LINESTRING (567391.340456 5938579.720375,567366.025521 5938581.583762);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618764;20;18.1;2025-03-17;2025-03-23;2.2;LINESTRING (565441.778922 5933754.540905,565446.048475 5933752.486012,565461.462663 5933744.799739,565471.539539 5933739.709909,565485.053929 5933735.224144,565491.371219 5933733.642783);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618765;10;10.2;2025-03-17;2025-03-23;1.3;LINESTRING (567641.689492 5939585.967797,567642.972298 5939528.904328);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618766;11;18.9;2025-03-17;2025-03-23;1.4;LINESTRING (568277.405926 5939111.000091,568272.082166 5939291.070701);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618767;10;20.9;2025-03-17;2025-03-23;1.3;LINESTRING (568272.082166 5939291.070701,568271.269114 5939319.766843,568269.852218 5939335.324251,568266.061290 5939363.977237,568261.781457 5939398.965589,568259.071823 5939416.952231,568253.342371 5939433.226049,568247.661314 5939446.162443,568242.093202 5939455.873621,568235.740696 5939464.905814);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618768;22;22.4;2025-03-17;2025-03-23;2.3;LINESTRING (568132.712734 5939847.410683,568131.158673 5939849.613622,568126.669253 5939858.005278,568123.905050 5939866.088080,568122.920957 5939874.641716,568122.462992 5939883.425505,568120.906115 5939894.975175,568119.029475 5939901.179210,568082.300416 5939974.309531,568075.684451 5939987.900229);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618769;9;18.4;2025-03-17;2025-03-23;1.2;LINESTRING (565746.554220 5923742.888184,565744.147065 5923739.294213,565740.890682 5923734.687049,565737.753180 5923731.082941,565734.152456 5923727.361137,565729.951087 5923723.853530,565728.967525 5923722.949740);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618770;20;22.2;2025-03-17;2025-03-23;2.2;LINESTRING (566127.233414 5927483.329162,566129.765958 5927529.985808);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618771;10;22.7;2025-03-17;2025-03-23;1.3;LINESTRING (580128.272039 5927566.658121,580123.267643 5927603.516861);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618772;10;25.6;2025-03-17;2025-03-23;1.3;LINESTRING (565453.541583 5937365.269274,565461.131985 5937266.901414);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618773;9;16.8;2025-03-17;2025-03-23;1.2;LINESTRING (561309.288681 5933890.421228,561317.849988 5933940.379913);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618774;10;10.3;2025-03-17;2025-03-23;1.3;LINESTRING (566878.040446 5942129.278830,566875.767042 5942121.680109);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618775;16;21.2;2025-03-17;2025-03-23;1.9;LINESTRING (562305.635354 5935153.224687,562314.812935 5935180.606415,562321.067157 5935198.603083);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618776;23;23.4;2025-03-17;2025-03-23;2.4;LINESTRING (567291.793747 5938587.755555,567256.123713 5938591.585785);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618777;10;16.1;2025-03-17;2025-03-23;1.3;LINESTRING (565856.259608 5934866.542463,565846.217271 5934869.295271);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618778;14;22.5;2025-03-17;2025-03-23;1.7;LINESTRING (567790.796099 5940607.241849,567778.848062 5940628.211330);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618779;16;16.9;2025-03-17;2025-03-23;1.9;LINESTRING (565868.458069 5934894.418761,565851.693159 5934899.414340);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618780;17;17.2;2025-03-17;2025-03-23;1.9;LINESTRING (565797.841898 5934822.666188,565807.408359 5934849.281647);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618781;9;21.6;2025-03-17;2025-03-23;1.2;LINESTRING (569766.110902 5941758.053528,569760.060296 5941751.176237,569752.091555 5941744.270528);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618782;12;15.0;2025-03-17;2025-03-23;1.5;LINESTRING (562203.228311 5934866.250109,562211.598827 5934889.615339);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618783;14;18.4;2025-03-17;2025-03-23;1.7;LINESTRING (562217.527079 5934907.273745,562211.598827 5934889.615339);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618784;13;19.5;2025-03-17;2025-03-23;1.6;LINESTRING (562232.957481 5934947.867293,562239.752517 5934965.092098);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618785;15;21.4;2025-03-17;2025-03-23;1.8;LINESTRING (562247.972400 5934984.783597,562239.752517 5934965.092098);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618786;15;23.7;2025-03-17;2025-03-23;1.8;LINESTRING (564266.430981 5931728.112003,564267.804231 5931714.889842);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618787;12;21.9;2025-03-17;2025-03-23;1.5;LINESTRING (564025.887081 5932790.899615,564012.293708 5932771.799750,564007.012134 5932760.490094);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618788;11;20.8;2025-03-17;2025-03-23;1.4;LINESTRING (564025.887081 5932790.899615,564017.563531 5932769.312057,564012.150940 5932757.889350);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618789;10;20.8;2025-03-17;2025-03-23;1.3;LINESTRING (563773.564592 5934521.703211,563776.417904 5934545.886917);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618790;10;21.5;2025-03-17;2025-03-23;1.3;LINESTRING (562715.446919 5933726.422116,562667.217521 5933715.544816);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618791;15;20.4;2025-03-17;2025-03-23;1.8;LINESTRING (561301.317324 5934468.236672,561315.536762 5934465.083451,561316.668683 5934464.653095);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618792;19;21.2;2025-03-17;2025-03-23;2.1;LINESTRING (561340.711259 5934455.062890,561352.194832 5934448.313673,561364.088922 5934440.568421);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618793;20;18.4;2025-03-17;2025-03-23;2.2;LINESTRING (561173.900616 5934494.510749,561212.494557 5934486.777601);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618794;11;19.8;2025-03-17;2025-03-23;1.4;LINESTRING (561087.338341 5934512.526993,561093.051055 5934511.377033,561108.530266 5934508.128240);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618795;18;24.6;2025-03-17;2025-03-23;2.0;LINESTRING (565906.827289 5924804.046220,565906.142191 5924829.405617,565904.749000 5924877.008609);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618796;20;17.0;2025-03-17;2025-03-23;2.2;LINESTRING (564581.512010 5936990.949331,564586.730264 5936991.910973,564620.410517 5937017.964362,564629.989920 5937024.438008,564632.541516 5937026.698368);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618797;14;20.4;2025-03-17;2025-03-23;1.7;LINESTRING (568997.099732 5936118.278826,568992.161946 5936120.765806,568987.237186 5936122.362816,568979.665222 5936123.809834,568973.288493 5936125.051805,568966.648511 5936126.178664,568961.208642 5936126.766729,568955.305229 5936127.348021,568953.245877 5936127.762990);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618798;16;19.6;2025-03-17;2025-03-23;1.9;LINESTRING (569021.337677 5936095.934290,569014.464250 5936103.956459,569009.555214 5936109.003072,569005.659040 5936112.729263,569001.376942 5936115.670913,568997.099732 5936118.278826);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618799;11;17.5;2025-03-17;2025-03-23;1.4;LINESTRING (571779.725224 5942534.531428,571774.545412 5942492.502311,571771.222160 5942463.186697,571769.170529 5942445.908016);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618800;80;21.7;2025-03-17;2025-03-23;5.8;LINESTRING (567175.975319 5935244.218484,567190.957865 5935271.359172);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618801;84;20.6;2025-03-17;2025-03-23;6.0;LINESTRING (567214.079935 5935326.989690,567210.871384 5935319.711431,567207.869445 5935311.879771,567194.316380 5935277.415583,567190.957865 5935271.359172);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618802;14;25.2;2025-03-17;2025-03-23;1.7;LINESTRING (568412.079316 5939149.450879,568398.070565 5939143.238817);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618803;11;22.3;2025-03-17;2025-03-23;1.4;LINESTRING (562414.126566 5935805.350841,562408.178375 5935754.311623);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618804;25;20.6;2025-03-17;2025-03-23;2.5;LINESTRING (566761.188466 5937032.553011,566774.321302 5937040.416643,566792.582034 5937050.912174);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618805;24;21.6;2025-03-17;2025-03-23;2.5;LINESTRING (566761.188466 5937032.553011,566696.573526 5936993.917883);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618806;15;18.7;2025-03-17;2025-03-23;1.8;LINESTRING (568483.112756 5936693.065219,568497.543744 5936707.183703,568518.169431 5936727.957234);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618807;9;17.0;2025-03-17;2025-03-23;1.2;LINESTRING (570681.855276 5939602.235348,570695.137330 5939616.900097,570705.721699 5939639.313454);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618808;9;8.3;2025-03-17;2025-03-23;1.2;LINESTRING (570729.628557 5939691.302803,570724.506945 5939679.764835);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618809;14;15.4;2025-03-17;2025-03-23;1.7;LINESTRING (570729.628557 5939691.302803,570734.553302 5939702.726549,570738.700684 5939713.025901);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618810;17;20.9;2025-03-17;2025-03-23;1.9;LINESTRING (570810.125620 5939972.028823,570804.388755 5939953.026243);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618811;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (561491.676525 5934721.620595,561492.423083 5934730.420407,561493.018306 5934740.664715,561492.635888 5934749.672345,561490.601375 5934763.442914,561487.067565 5934780.420680);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618812;9;23.2;2025-03-17;2025-03-23;1.2;LINESTRING (568460.584350 5936671.040243,568483.112756 5936693.065219);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618813;10;20.2;2025-03-17;2025-03-23;1.3;LINESTRING (568353.433258 5936556.545837,568369.625424 5936572.581044);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618814;10;20.1;2025-03-17;2025-03-23;1.3;LINESTRING (568496.824369 5936633.623328,568468.895320 5936600.392792,568466.296837 5936596.905666);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618815;10;20.9;2025-03-17;2025-03-23;1.3;LINESTRING (568496.824369 5936633.623328,568529.504111 5936672.597899,568534.237493 5936675.003390);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618816;12;17.0;2025-03-17;2025-03-23;1.5;LINESTRING (568586.723477 5936777.356851,568573.399156 5936764.589428);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618817;12;19.9;2025-03-17;2025-03-23;1.5;LINESTRING (568537.801264 5936771.526908,568520.497043 5936791.081558);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618818;13;21.9;2025-03-17;2025-03-23;1.6;LINESTRING (568586.723477 5936777.356851,568601.468764 5936792.592949);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618819;9;16.6;2025-03-17;2025-03-23;1.2;LINESTRING (568460.584350 5936671.040243,568418.401560 5936629.702831,568417.314673 5936627.016563,568416.780096 5936622.780521);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618820;9;12.9;2025-03-17;2025-03-23;1.2;LINESTRING (568791.368143 5940141.395114,568776.045623 5940139.279693);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618821;12;23.5;2025-03-17;2025-03-23;1.5;LINESTRING (568941.833782 5934356.945954,568939.996441 5934414.668505);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618822;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (567026.061497 5943829.936892,567017.278917 5943852.288522);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618823;9;15.5;2025-03-17;2025-03-23;1.2;LINESTRING (566944.309861 5943910.334356,566952.637890 5943915.237559,566955.848830 5943917.286149);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618824;15;13.1;2025-03-17;2025-03-23;1.8;LINESTRING (563832.714459 5936446.328625,563847.832462 5936464.558788);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618825;9;21.1;2025-03-17;2025-03-23;1.2;LINESTRING (566071.908442 5935277.915756,566072.953356 5935293.174272);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618826;18;20.9;2025-03-17;2025-03-23;2.0;LINESTRING (566090.501467 5935369.305724,566086.982726 5935346.223693,566086.559633 5935343.324766,566084.223670 5935320.926926,566072.953356 5935293.174272);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618827;10;22.3;2025-03-17;2025-03-23;1.3;LINESTRING (565764.221103 5935057.753774,565836.159112 5935029.827333);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618828;10;19.4;2025-03-17;2025-03-23;1.3;LINESTRING (560951.620604 5938147.195338,560950.291016 5938157.859789,560947.985830 5938167.176417,560944.420143 5938176.699277,560941.290463 5938183.223564,560917.151123 5938222.300017,560915.234509 5938227.170995,560914.456079 5938231.055283);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618829;16;24.8;2025-03-17;2025-03-23;1.9;LINESTRING (561860.479974 5933889.047285,561837.990917 5933885.970849);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618830;10;20.3;2025-03-17;2025-03-23;1.3;LINESTRING (568661.479214 5936650.928712,568643.132453 5936669.243767);EPSG:25832
DE.HH.UP_LETZTE_WOCHE_7618831;28;24.4;2025-03-17;2025-03-23;2.8;LINESTRING (566196.459603 5929021.910453,566209.855257 5929050.582739,566215.314550 5929096.501706,566228.252178 5929205.169468);EPSG:25832
