_fid;anzahl;geschwindigkeit;von;bis;strichbreite;geom;coordinate_reference_system
DE.HH.UP_LETZTE_WOCHE_7618195;26;23.1;2025-03-17;2025-03-23;2.6;LINESTRING (9.994714 53.558721,9.995220 53.558591,9.996666 53.558208,9.996820 53.558133,9.996912 53.558107);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618196;13;17.5;2025-03-17;2025-03-23;1.6;LINESTRING (10.034418 53.564222,10.034312 53.564322,10.034270 53.564363,10.034096 53.564511,10.033935 53.564648);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618197;19;19.2;2025-03-17;2025-03-23;2.1;LINESTRING (9.983275 53.592108,9.983095 53.592034,9.982769 53.591892);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618198;21;21.9;2025-03-17;2025-03-23;2.3;LINESTRING (9.967280 53.574546,9.966238 53.574130,9.965994 53.574031);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618199;22;22.9;2025-03-17;2025-03-23;2.3;LINESTRING (9.965994 53.574031,9.965370 53.573776,9.965087 53.573640,9.964760 53.573474);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618200;9;18.8;2025-03-17;2025-03-23;1.2;LINESTRING (10.010295 53.552146,10.010458 53.552159,10.010582 53.552164);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618201;12;19.7;2025-03-17;2025-03-23;1.5;LINESTRING (10.019609 53.551935,10.019312 53.552307);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618202;15;19.7;2025-03-17;2025-03-23;1.8;LINESTRING (10.017673 53.552884,10.015925 53.552795);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618203;13;18.3;2025-03-17;2025-03-23;1.6;LINESTRING (10.006191 53.555521,10.006270 53.555304,10.006329 53.555074);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618204;9;17.7;2025-03-17;2025-03-23;1.2;LINESTRING (9.967009 53.559150,9.966993 53.559261);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618205;16;15.1;2025-03-17;2025-03-23;1.9;LINESTRING (10.003012 53.556732,10.003108 53.556784,10.003210 53.556827);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618206;9;20.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.023300 53.530107,10.023256 53.530079,10.023143 53.530035);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618207;15;21.7;2025-03-17;2025-03-23;1.8;LINESTRING (9.981738 53.559967,9.981527 53.560075,9.981054 53.560282,9.980752 53.560408);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618208;21;15.5;2025-03-17;2025-03-23;2.3;LINESTRING (10.013294 53.579382,10.013405 53.579245);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618209;21;14.5;2025-03-17;2025-03-23;2.3;LINESTRING (10.013294 53.579382,10.013161 53.579556);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618210;19;19.2;2025-03-17;2025-03-23;2.1;LINESTRING (10.012508 53.580363,10.012636 53.580204,10.012945 53.579822,10.012981 53.579777);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618211;9;21.3;2025-03-17;2025-03-23;1.2;LINESTRING (10.068813 53.527980,10.068886 53.527861,10.069039 53.527613,10.069100 53.527447,10.069115 53.527400);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618212;10;20.5;2025-03-17;2025-03-23;1.3;LINESTRING (9.940184 53.555411,9.941068 53.555350);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618213;15;23.2;2025-03-17;2025-03-23;1.8;LINESTRING (9.971440 53.563956,9.970894 53.563938);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618214;12;22.0;2025-03-17;2025-03-23;1.5;LINESTRING (10.028874 53.567146,10.029277 53.567181);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618215;9;20.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.957066 53.580937,9.957357 53.580723,9.957416 53.580680,9.957516 53.580603);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618216;11;21.4;2025-03-17;2025-03-23;1.4;LINESTRING (10.078458 53.563922,10.078368 53.564035,10.078350 53.564058);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618217;20;22.3;2025-03-17;2025-03-23;2.2;LINESTRING (9.975159 53.577721,9.974492 53.577446);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618218;19;23.0;2025-03-17;2025-03-23;2.1;LINESTRING (9.974492 53.577446,9.974097 53.577276,9.974023 53.577243);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618219;18;21.0;2025-03-17;2025-03-23;2.0;LINESTRING (10.011211 53.579075,10.010708 53.578842);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618220;11;21.9;2025-03-17;2025-03-23;1.4;LINESTRING (10.059601 53.572609,10.059740 53.572310,10.059842 53.572086);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618221;11;21.5;2025-03-17;2025-03-23;1.4;LINESTRING (10.040624 53.554839,10.040636 53.554515);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618222;12;12.9;2025-03-17;2025-03-23;1.5;LINESTRING (10.040722 53.555682,10.040776 53.555683,10.040833 53.555683);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618223;57;20.1;2025-03-17;2025-03-23;4.5;LINESTRING (9.997465 53.557954,9.998545 53.557680);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618224;13;17.7;2025-03-17;2025-03-23;1.6;LINESTRING (9.974622 53.569466,9.974342 53.569333,9.974269 53.569299);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618225;29;21.2;2025-03-17;2025-03-23;2.8;LINESTRING (9.953737 53.560609,9.953550 53.560514,9.952997 53.560231);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618226;11;22.4;2025-03-17;2025-03-23;1.4;LINESTRING (10.093020 53.636754,10.092387 53.635947);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618227;11;21.7;2025-03-17;2025-03-23;1.4;LINESTRING (10.091971 53.635446,10.092138 53.635645);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618228;11;22.8;2025-03-17;2025-03-23;1.4;LINESTRING (10.091661 53.635079,10.091971 53.635446);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618229;10;16.6;2025-03-17;2025-03-23;1.3;LINESTRING (10.026398 53.595198,10.026359 53.595194,10.026237 53.595198);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618230;11;16.6;2025-03-17;2025-03-23;1.4;LINESTRING (9.944114 53.551784,9.944650 53.551717);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618231;10;19.4;2025-03-17;2025-03-23;1.3;LINESTRING (9.945674 53.551578,9.944751 53.551705,9.944650 53.551717);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618232;9;19.9;2025-03-17;2025-03-23;1.2;LINESTRING (9.947838 53.549164,9.947341 53.549322);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618233;14;17.5;2025-03-17;2025-03-23;1.7;LINESTRING (9.994429 53.599262,9.994102 53.599241,9.994041 53.599235);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618235;12;23.9;2025-03-17;2025-03-23;1.5;LINESTRING (10.107478 53.589370,10.107336 53.589234,10.107158 53.589064,10.106792 53.588716,10.106663 53.588598);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618236;9;14.1;2025-03-17;2025-03-23;1.2;LINESTRING (10.026904 53.553376,10.027158 53.553235,10.027424 53.553066,10.027698 53.552922,10.027717 53.552896,10.027752 53.552860);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618237;10;12.1;2025-03-17;2025-03-23;1.3;LINESTRING (10.058538 53.576179,10.058621 53.576207);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618238;14;9.6;2025-03-17;2025-03-23;1.7;LINESTRING (10.058520 53.576083,10.058404 53.576053,10.058286 53.576023);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618239;23;13.6;2025-03-17;2025-03-23;2.4;LINESTRING (10.058538 53.576179,10.058344 53.576135);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618240;11;21.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.044211 53.572652,10.044237 53.572716);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618241;49;21.8;2025-03-17;2025-03-23;4.1;LINESTRING (10.045342 53.572885,10.044497 53.572809,10.044268 53.572788);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618242;11;18.6;2025-03-17;2025-03-23;1.4;LINESTRING (10.044237 53.572716,10.044268 53.572788);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618243;32;21.7;2025-03-17;2025-03-23;3.0;LINESTRING (10.044211 53.572652,10.044173 53.572318);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618244;9;22.1;2025-03-17;2025-03-23;1.2;LINESTRING (9.992875 53.469834,9.992857 53.469773,9.992852 53.469745);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618245;15;21.4;2025-03-17;2025-03-23;1.8;LINESTRING (9.965683 53.562685,9.965754 53.562555);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618246;11;21.9;2025-03-17;2025-03-23;1.4;LINESTRING (9.965534 53.566066,9.965464 53.566214);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618247;13;23.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.965880 53.562085,9.965867 53.562043,9.965844 53.561955,9.965825 53.561907);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618248;16;21.8;2025-03-17;2025-03-23;1.9;LINESTRING (9.965683 53.562685,9.965642 53.562773,9.965612 53.562838);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618249;13;18.9;2025-03-17;2025-03-23;1.6;LINESTRING (9.962744 53.569820,9.962889 53.569766);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618250;10;19.9;2025-03-17;2025-03-23;1.3;LINESTRING (9.962585 53.569841,9.962548 53.569849,9.962518 53.569860,9.961580 53.570450);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618251;9;20.1;2025-03-17;2025-03-23;1.2;LINESTRING (10.069684 53.578421,10.069891 53.577480);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618252;10;22.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.069891 53.577480,10.069946 53.577191,10.070001 53.576939);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618253;9;22.4;2025-03-17;2025-03-23;1.2;LINESTRING (10.069975 53.576064,10.070026 53.576214,10.070057 53.576352,10.070064 53.576533,10.070065 53.576642,10.070033 53.576817,10.070001 53.576939);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618254;13;17.9;2025-03-17;2025-03-23;1.6;LINESTRING (10.034318 53.575721,10.034461 53.575562);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618255;18;17.6;2025-03-17;2025-03-23;2.0;LINESTRING (10.040639 53.555669,10.040562 53.555658,10.040410 53.555638);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618256;11;24.9;2025-03-17;2025-03-23;1.4;LINESTRING (10.021975 53.525143,10.022304 53.525264,10.022472 53.525364,10.022688 53.525555,10.022811 53.525793,10.022992 53.526471);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618257;11;21.3;2025-03-17;2025-03-23;1.4;LINESTRING (10.022992 53.526471,10.022999 53.526496,10.023203 53.526956,10.023445 53.527330,10.023649 53.527630,10.023844 53.527868,10.023883 53.527910);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618258;9;24.2;2025-03-17;2025-03-23;1.2;LINESTRING (9.999153 53.621185,9.999440 53.621260,9.999871 53.621396,10.000368 53.621561,10.000420 53.621578);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618259;18;10.9;2025-03-17;2025-03-23;2.0;LINESTRING (10.033372 53.604937,10.032936 53.604893);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618260;24;23.4;2025-03-17;2025-03-23;2.5;LINESTRING (9.995227 53.602778,9.995621 53.603133,9.996092 53.603579);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618261;13;19.7;2025-03-17;2025-03-23;1.6;LINESTRING (9.971587 53.568025,9.971482 53.567977,9.971242 53.567881);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618262;10;17.7;2025-03-17;2025-03-23;1.3;LINESTRING (9.917297 53.557177,9.917973 53.556988,9.918051 53.556966);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618263;9;20.3;2025-03-17;2025-03-23;1.2;LINESTRING (9.918851 53.556742,9.918664 53.556795,9.918575 53.556819);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618264;9;15.9;2025-03-17;2025-03-23;1.2;LINESTRING (10.012103 53.599943,10.012997 53.599984);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618265;14;20.8;2025-03-17;2025-03-23;1.7;LINESTRING (10.023995 53.528207,10.023910 53.528195,10.023843 53.528196,10.023787 53.528202,10.023728 53.528221,10.023677 53.528245,10.023636 53.528277,10.023605 53.528313,10.023589 53.528348,10.023581 53.528392,10.023589 53.528438,10.023698 53.528649,10.023853 53.528892);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618266;24;22.4;2025-03-17;2025-03-23;2.5;LINESTRING (9.995316 53.594586,9.995276 53.594695,9.994851 53.595985);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618267;18;20.6;2025-03-17;2025-03-23;2.0;LINESTRING (10.028361 53.604713,10.028329 53.604822,10.028335 53.605085);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618268;17;21.1;2025-03-17;2025-03-23;1.9;LINESTRING (10.028050 53.605492,10.028082 53.605403,10.028128 53.605329,10.028268 53.605188,10.028331 53.605119,10.028335 53.605085);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618269;10;22.9;2025-03-17;2025-03-23;1.3;LINESTRING (10.157652 53.616163,10.157514 53.616012);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618270;10;20.5;2025-03-17;2025-03-23;1.3;LINESTRING (10.157800 53.616335,10.157676 53.616191);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618271;10;20.3;2025-03-17;2025-03-23;1.3;LINESTRING (10.157800 53.616335,10.157852 53.616396,10.157890 53.616426);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618272;9;21.6;2025-03-17;2025-03-23;1.2;LINESTRING (10.157183 53.615648,10.157052 53.615501);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618273;11;22.0;2025-03-17;2025-03-23;1.4;LINESTRING (10.162900 53.620244,10.162483 53.619933);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618274;11;19.7;2025-03-17;2025-03-23;1.4;LINESTRING (10.161738 53.619385,10.161304 53.619044);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618275;11;21.7;2025-03-17;2025-03-23;1.4;LINESTRING (10.032125 53.619635,10.032403 53.619706);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618276;9;22.2;2025-03-17;2025-03-23;1.2;LINESTRING (10.028110 53.554829,10.027727 53.555303);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618277;9;21.2;2025-03-17;2025-03-23;1.2;LINESTRING (10.027593 53.555468,10.027727 53.555303);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618278;12;23.8;2025-03-17;2025-03-23;1.5;LINESTRING (9.964887 53.554237,9.964844 53.554332,9.964774 53.554528,9.964752 53.554605);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618279;17;19.9;2025-03-17;2025-03-23;1.9;LINESTRING (9.979755 53.590592,9.980696 53.590998);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618280;9;7.2;2025-03-17;2025-03-23;1.2;LINESTRING (10.056040 53.591446,10.055902 53.591358);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618281;10;14.2;2025-03-17;2025-03-23;1.3;LINESTRING (10.056158 53.591520,10.056040 53.591446);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618282;15;22.0;2025-03-17;2025-03-23;1.8;LINESTRING (10.056676 53.591947,10.056444 53.591732);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618283;18;19.5;2025-03-17;2025-03-23;2.0;LINESTRING (10.056158 53.591520,10.056404 53.591703,10.056444 53.591732);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618284;20;21.5;2025-03-17;2025-03-23;2.2;LINESTRING (10.055028 53.590876,10.055176 53.590974);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618285;11;20.4;2025-03-17;2025-03-23;1.4;LINESTRING (10.055644 53.591359,10.055286 53.591123,10.055176 53.590974);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618286;10;16.6;2025-03-17;2025-03-23;1.3;LINESTRING (10.056037 53.591300,10.056367 53.591175,10.056524 53.591132);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618287;9;16.8;2025-03-17;2025-03-23;1.2;LINESTRING (9.968846 53.586220,9.969108 53.586317,9.969284 53.586412);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618288;14;21.1;2025-03-17;2025-03-23;1.7;LINESTRING (9.971287 53.587153,9.970886 53.587006);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618289;14;18.6;2025-03-17;2025-03-23;1.7;LINESTRING (9.993110 53.557894,9.993175 53.557957,9.993245 53.558097,9.993314 53.558157);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618290;14;21.2;2025-03-17;2025-03-23;1.7;LINESTRING (10.067583 53.599927,10.067394 53.599750);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618291;16;20.5;2025-03-17;2025-03-23;1.9;LINESTRING (10.024875 53.566168,10.025152 53.566642,10.025184 53.566686,10.025243 53.566755);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618292;15;20.1;2025-03-17;2025-03-23;1.8;LINESTRING (10.026856 53.606919,10.026829 53.606940,10.026809 53.606964,10.026733 53.607072,10.026706 53.607116,10.026664 53.607179,10.026647 53.607209,10.026637 53.607244);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618293;12;20.5;2025-03-17;2025-03-23;1.5;LINESTRING (10.064318 53.597357,10.064135 53.597227);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618294;13;21.6;2025-03-17;2025-03-23;1.6;LINESTRING (10.061425 53.595371,10.061655 53.595531);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618295;15;21.7;2025-03-17;2025-03-23;1.8;LINESTRING (10.060248 53.594475,10.060625 53.594773,10.060713 53.594843);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618296;14;21.1;2025-03-17;2025-03-23;1.7;LINESTRING (10.061425 53.595371,10.061330 53.595305,10.061123 53.595155);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618297;12;24.4;2025-03-17;2025-03-23;1.5;LINESTRING (10.108911 53.590735,10.109038 53.590863,10.109187 53.591062,10.109204 53.591089);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618298;12;19.6;2025-03-17;2025-03-23;1.5;LINESTRING (9.997028 53.588315,9.995965 53.588464);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618299;12;22.3;2025-03-17;2025-03-23;1.5;LINESTRING (10.021221 53.527284,10.021356 53.526935,10.021453 53.526689,10.021510 53.526507);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618300;11;24.2;2025-03-17;2025-03-23;1.4;LINESTRING (10.016253 53.523576,10.016427 53.523624);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618301;15;24.0;2025-03-17;2025-03-23;1.8;LINESTRING (10.016253 53.523576,10.015868 53.523472);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618302;11;14.1;2025-03-17;2025-03-23;1.4;LINESTRING (9.996877 53.547217,9.996859 53.547327,9.996853 53.547375);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618303;12;19.9;2025-03-17;2025-03-23;1.5;LINESTRING (9.996882 53.547185,9.996912 53.547036,9.996974 53.546733);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618304;15;22.5;2025-03-17;2025-03-23;1.8;LINESTRING (9.996816 53.548277,9.996827 53.547890);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618305;11;18.9;2025-03-17;2025-03-23;1.4;LINESTRING (9.996812 53.547717,9.996827 53.547890);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618306;13;22.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.996644 53.548881,9.996615 53.548966,9.996586 53.549055);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618307;9;17.7;2025-03-17;2025-03-23;1.2;LINESTRING (9.996337 53.549802,9.996250 53.549942,9.996211 53.550007);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618308;13;23.8;2025-03-17;2025-03-23;1.6;LINESTRING (10.023300 53.530107,10.023397 53.530108,10.023909 53.530152,10.023954 53.530158);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618309;9;24.7;2025-03-17;2025-03-23;1.2;LINESTRING (9.973419 53.545153,9.974889 53.544680);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618310;17;21.7;2025-03-17;2025-03-23;1.9;LINESTRING (10.027033 53.606814,10.027240 53.606691,10.027622 53.606399,10.028046 53.605933,10.028058 53.605900);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618311;11;21.8;2025-03-17;2025-03-23;1.4;LINESTRING (10.117627 53.531499,10.117493 53.531548,10.117250 53.531658,10.117065 53.531751,10.116899 53.531836,10.116779 53.531892,10.116621 53.531972,10.116459 53.532036,10.116352 53.532077);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618312;11;21.1;2025-03-17;2025-03-23;1.4;LINESTRING (10.116352 53.532077,10.116308 53.532093,10.116186 53.532138,10.116035 53.532194,10.115849 53.532254,10.115766 53.532276,10.115632 53.532283,10.115549 53.532285,10.115473 53.532286,10.114922 53.532474);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618313;9;19.2;2025-03-17;2025-03-23;1.2;LINESTRING (10.114922 53.532474,10.114649 53.532574,10.114559 53.532604,10.114475 53.532627);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618314;14;21.9;2025-03-17;2025-03-23;1.7;LINESTRING (10.117627 53.531499,10.117747 53.531456,10.118353 53.531249);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618315;23;19.3;2025-03-17;2025-03-23;2.4;LINESTRING (9.965754 53.562555,9.965818 53.562444,9.965890 53.562320);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618316;12;16.8;2025-03-17;2025-03-23;1.5;LINESTRING (9.934370 53.555147,9.934357 53.555228,9.934343 53.555287,9.934314 53.555366,9.934296 53.555392,9.934230 53.555482);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618317;24;22.6;2025-03-17;2025-03-23;2.5;LINESTRING (9.933559 53.556691,9.933928 53.555864,9.933961 53.555804);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618318;23;23.5;2025-03-17;2025-03-23;2.4;LINESTRING (9.933559 53.556691,9.933422 53.556998,9.933400 53.557043,9.933373 53.557089);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618319;16;21.5;2025-03-17;2025-03-23;1.9;LINESTRING (9.997007 53.482261,9.996900 53.482246,9.996768 53.482226,9.996585 53.482203,9.995254 53.482030);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618320;25;20.1;2025-03-17;2025-03-23;2.5;LINESTRING (9.949682 53.574655,9.950079 53.574497);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618321;9;21.9;2025-03-17;2025-03-23;1.2;LINESTRING (9.957074 53.571451,9.957078 53.571455,9.957161 53.571570,9.957740 53.572370,9.957765 53.572404);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618322;12;22.4;2025-03-17;2025-03-23;1.5;LINESTRING (9.961357 53.570707,9.961436 53.570655);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618323;15;22.3;2025-03-17;2025-03-23;1.8;LINESTRING (9.961644 53.570531,9.961627 53.570555,9.961560 53.570595,9.961436 53.570655);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618324;19;20.1;2025-03-17;2025-03-23;2.1;LINESTRING (10.001483 53.515447,10.001403 53.515478,10.001313 53.515508,10.001071 53.515564);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618325;11;19.1;2025-03-17;2025-03-23;1.4;LINESTRING (9.977478 53.604070,9.976558 53.604158);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618326;23;19.8;2025-03-17;2025-03-23;2.4;LINESTRING (9.950246 53.574425,9.950322 53.574395,9.950382 53.574370,9.950701 53.574241);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618327;13;15.7;2025-03-17;2025-03-23;1.6;LINESTRING (9.976768 53.564259,9.976677 53.564266,9.976568 53.564273,9.976483 53.564278);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618328;13;22.4;2025-03-17;2025-03-23;1.6;LINESTRING (9.974645 53.460095,9.975397 53.460231);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618329;16;20.3;2025-03-17;2025-03-23;1.9;LINESTRING (9.965975 53.581622,9.966161 53.581776,9.966352 53.581971,9.966527 53.582175,9.966542 53.582194);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618330;9;19.4;2025-03-17;2025-03-23;1.2;LINESTRING (9.994392 53.602015,9.994479 53.602156);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618834;11;16.6;2025-03-17;2025-03-23;1.4;LINESTRING (9.953110 53.545427,9.953489 53.545510);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618331;10;17.5;2025-03-17;2025-03-23;1.3;LINESTRING (9.994947 53.602618,9.994807 53.602505,9.994716 53.602424,9.994616 53.602323,9.994576 53.602278);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618332;12;19.7;2025-03-17;2025-03-23;1.5;LINESTRING (9.994359 53.601611,9.994451 53.601769,9.994524 53.601886,9.994548 53.601928);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618333;9;15.3;2025-03-17;2025-03-23;1.2;LINESTRING (9.994607 53.602018,9.994702 53.602161);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618334;10;21.5;2025-03-17;2025-03-23;1.3;LINESTRING (9.994791 53.602282,9.994702 53.602161);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618335;9;22.7;2025-03-17;2025-03-23;1.2;LINESTRING (9.994344 53.601921,9.994302 53.601804,9.994258 53.601674,9.994238 53.601620);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618336;10;22.2;2025-03-17;2025-03-23;1.3;LINESTRING (9.994947 53.602618,9.995227 53.602778);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618337;12;23.3;2025-03-17;2025-03-23;1.5;LINESTRING (9.995227 53.602778,9.995086 53.602607);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618338;12;22.1;2025-03-17;2025-03-23;1.5;LINESTRING (9.994791 53.602282,9.994950 53.602460,9.995086 53.602607);EPSG:4326
DE.HH.UP_LETZTE_WOCHE_7618339;10;23.0;2025-03-17;2025-03-23;1.3;LINESTRING (9.994359 53.601611,9.994213 53.601429);EPSG:4326
